Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Timestamp,Flow_Duration,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Bwd_Pkt_Len_Max,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Std,FIN_Flag_Cnt,Pkt_Size_Avg,Init_Bwd_Win_Byts,Idle_Mean,Idle_Max,Idle_Min,Label
13970,25883,64781,233,9988,3239,55,448.0,32.0,32.0,8727272.73,272727.27,3.93,2.13,8.0,1.0,53.0,0.0,0.0,0.0,0.0,8,254545.45,18181.82,0.0,0,34.13,-1,4.15,8.0,2.0,1
47156,7,443,205,43238,3354,241,1441.0,1441.0,1441.0,11958506.22,8298.76,241.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,32,4149.38,4149.38,0.0,0,2161.5,252,241.0,241.0,241.0,1
46346,25886,56260,69,7100,1244,160,0.0,4272.0,1424.0,26700000.0,18750.0,80.0,8.49,86.0,74.0,0.0,160.0,80.0,8.49,86.0,60,0.0,18750.0,0.0,0,1898.67,31,80.0,86.0,74.0,1
61889,25889,51998,233,8899,3199,3,32.0,32.0,32.0,21333333.33,666666.67,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8,333333.33,333333.33,0.0,0,48.0,-1,3.0,3.0,3.0,1
12446,25883,10000,203,10101,3453,260,4290.0,1430.0,1430.0,22000000.0,15384.62,86.67,23.76,114.0,71.0,185.0,0.0,0.0,0.0,0.0,8,11538.46,3846.15,0.0,0,1787.5,-1,86.67,114.0,71.0,1
12714,25883,9020,203,56196,866,161,0.0,0.0,0.0,0.0,18633.54,80.5,9.19,87.0,74.0,0.0,161.0,80.5,9.19,87.0,96,0.0,18633.54,0.0,0,0.0,32332,80.5,87.0,74.0,1
52594,9787,1610,205,19604,473,1162,0.0,0.0,0.0,0.0,1721.17,1162.0,0.0,1162.0,1162.0,0.0,1162.0,1162.0,0.0,1162.0,40,0.0,1721.17,0.0,0,0.0,0,1162.0,1162.0,1162.0,1
12704,25886,52964,200,9020,785,121,0.0,1418.0,1388.0,11719008.26,16528.93,121.0,0.0,121.0,121.0,0.0,121.0,121.0,0.0,121.0,64,0.0,16528.93,784.04,0,1403.0,1869,121.0,121.0,121.0,1
315,25889,48305,188,443,201,82,0.0,2896.0,1448.0,35317073.17,24390.24,82.0,0.0,82.0,82.0,0.0,82.0,82.0,0.0,82.0,64,0.0,24390.24,0.0,0,2172.0,39,82.0,82.0,82.0,1
47158,9,443,205,51875,2966,75,1448.0,1448.0,1448.0,38613333.33,26666.67,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,32,13333.33,13333.33,0.0,0,2172.0,252,75.0,75.0,75.0,1
12691,25886,52727,200,9020,2070,148,0.0,4164.0,1388.0,28135135.14,20270.27,74.0,0.0,74.0,74.0,0.0,148.0,74.0,0.0,74.0,96,0.0,20270.27,0.0,0,1850.67,1869,74.0,74.0,74.0,1
61882,25889,51991,233,8899,3189,61,96.0,32.0,32.0,2098360.66,65573.77,20.33,2.52,23.0,18.0,38.0,0.0,0.0,0.0,0.0,8,49180.33,16393.44,0.0,0,40.0,-1,20.33,23.0,18.0,1
12447,25883,56361,203,10101,3364,248,3442.0,1430.0,1430.0,19645161.29,16129.03,82.67,21.08,107.0,70.0,178.0,0.0,0.0,0.0,0.0,8,12096.77,4032.26,379.24,0,1575.5,-1,82.67,107.0,70.0,1
12682,25883,9020,203,49784,2789,213,1418.0,1388.0,1388.0,13173708.92,14084.51,106.5,37.48,133.0,80.0,133.0,0.0,0.0,0.0,0.0,32,9389.67,4694.84,679.0,0,1398.0,1869,106.5,133.0,80.0,0
62347,25889,60073,233,8899,3227,39,128.0,32.0,32.0,4102564.1,128205.13,9.75,5.19,16.0,5.0,27.0,0.0,0.0,0.0,0.0,8,102564.1,25641.03,0.0,0,38.4,-1,9.75,16.0,5.0,1
46521,57926,443,203,60589,1310,84,0.0,531.0,380.0,6321428.57,23809.52,84.0,0.0,84.0,84.0,0.0,84.0,84.0,0.0,84.0,64,0.0,23809.52,132.21,0,455.5,1024,84.0,84.0,84.0,1
12447,25883,56361,203,10101,3327,233,60.0,20.0,20.0,343347.64,17167.38,77.67,5.51,84.0,74.0,158.0,0.0,0.0,0.0,0.0,8,12875.54,4291.85,0.0,0,25.0,-1,77.67,84.0,74.0,1
61885,25889,51994,233,8899,3193,4,32.0,32.0,32.0,16000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8,250000.0,250000.0,0.0,0,48.0,-1,4.0,4.0,4.0,1
62433,25889,60159,233,8899,3244,21,128.0,32.0,32.0,7619047.62,238095.24,5.25,0.96,6.0,4.0,17.0,0.0,0.0,0.0,0.0,8,190476.19,47619.05,0.0,0,38.4,-1,5.25,6.0,4.0,1
12700,25883,9020,203,52942,715,76,30.0,1388.0,1388.0,18657894.74,26315.79,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,32,13157.89,13157.89,784.04,0,1403.0,1869,76.0,76.0,76.0,1
12721,25886,56255,200,9020,1149,153,0.0,0.0,0.0,0.0,19607.84,76.5,7.78,82.0,71.0,82.0,0.0,0.0,0.0,0.0,32,13071.9,6535.95,0.0,0,0.0,32594,76.5,82.0,71.0,1
31353,43198,5222,200,554,3663,5606,0.0,0.0,0.0,0.0,356.76,5606.0,0.0,5606.0,5606.0,0.0,5606.0,5606.0,0.0,5606.0,44,0.0,356.76,0.0,0,0.0,14600,5606.0,5606.0,5606.0,1
47156,7,443,205,43238,3591,117,1441.0,1441.0,1441.0,24632478.63,17094.02,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,32,8547.01,8547.01,0.0,0,2161.5,252,117.0,117.0,117.0,1
62690,25889,64777,233,9988,3211,31,64.0,32.0,32.0,3096774.19,96774.19,15.5,13.44,25.0,6.0,25.0,0.0,0.0,0.0,0.0,8,64516.13,32258.06,0.0,0,42.67,-1,15.5,25.0,6.0,1
46104,25883,48920,361,443,1436,74,0.0,0.0,0.0,0.0,27027.03,74.0,0.0,74.0,74.0,0.0,74.0,74.0,0.0,74.0,40,0.0,27027.03,0.0,1,0.0,180,74.0,74.0,74.0,1
32870,44713,5329,200,554,3623,2533,0.0,0.0,0.0,0.0,789.58,2533.0,0.0,2533.0,2533.0,0.0,2533.0,2533.0,0.0,2533.0,44,0.0,789.58,0.0,0,0.0,14600,2533.0,2533.0,2533.0,1
63115,25889,51252,283,443,3520,187,0.0,4344.0,1448.0,23229946.52,16042.78,93.5,26.16,112.0,75.0,0.0,187.0,93.5,26.16,112.0,96,0.0,16042.78,0.0,0,1930.67,164,93.5,112.0,75.0,1
12695,25886,52739,200,9020,2311,157,0.0,0.0,0.0,0.0,19108.28,78.5,2.12,80.0,77.0,77.0,0.0,0.0,0.0,0.0,32,12738.85,6369.43,0.0,0,0.0,32679,78.5,80.0,77.0,1
7595,15470,8947,200,554,3692,3742,0.0,0.0,0.0,0.0,534.47,3742.0,0.0,3742.0,3742.0,0.0,3742.0,3742.0,0.0,3742.0,44,0.0,534.47,0.0,0,0.0,14600,3742.0,3742.0,3742.0,1
12692,25886,52734,200,9020,2160,71,0.0,2776.0,1388.0,39098591.55,28169.01,71.0,0.0,71.0,71.0,0.0,71.0,71.0,0.0,71.0,64,0.0,28169.01,0.0,0,2082.0,1869,71.0,71.0,71.0,1
47156,7,443,205,43238,3285,227,2882.0,1441.0,1441.0,19044052.86,13215.86,113.5,55.86,153.0,74.0,74.0,0.0,0.0,0.0,0.0,32,8810.57,4405.29,0.0,0,1921.33,252,113.5,153.0,74.0,1
31485,43329,6323,200,554,3659,5222,0.0,0.0,0.0,0.0,383.0,5222.0,0.0,5222.0,5222.0,0.0,5222.0,5222.0,0.0,5222.0,44,0.0,383.0,0.0,0,0.0,14600,5222.0,5222.0,5222.0,1
47156,7,443,205,43238,3272,119,1441.0,1441.0,1441.0,24218487.39,16806.72,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,32,8403.36,8403.36,0.0,0,2161.5,252,119.0,119.0,119.0,1
12447,25883,56361,203,10101,3349,129,0.0,60.0,40.0,465116.28,15503.88,129.0,0.0,129.0,129.0,0.0,129.0,129.0,0.0,129.0,16,0.0,15503.88,11.55,0,50.0,-1,129.0,129.0,129.0,1
12446,25883,10000,203,10101,3461,235,154.0,1430.0,1430.0,6740425.53,8510.64,235.0,0.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,8,4255.32,4255.32,736.7,0,1507.0,-1,235.0,235.0,235.0,1
47156,7,443,205,43238,3490,255,2882.0,1441.0,1441.0,16952941.18,11764.71,127.5,72.83,179.0,76.0,76.0,0.0,0.0,0.0,0.0,32,7843.14,3921.57,0.0,0,1921.33,252,127.5,179.0,76.0,1
12695,25886,52739,200,9020,2402,118,0.0,1418.0,1388.0,12016949.15,16949.15,118.0,0.0,118.0,118.0,0.0,118.0,118.0,0.0,118.0,64,0.0,16949.15,784.04,0,1403.0,1869,118.0,118.0,118.0,1
29192,41038,1559,200,554,3674,2990,0.0,0.0,0.0,0.0,668.9,2990.0,0.0,2990.0,2990.0,0.0,2990.0,2990.0,0.0,2990.0,44,0.0,668.9,0.0,0,0.0,14600,2990.0,2990.0,2990.0,1
47159,25889,46201,14,80,3583,88,0.0,2304.0,1448.0,26181818.18,22727.27,88.0,0.0,88.0,88.0,0.0,88.0,88.0,0.0,88.0,64,0.0,22727.27,341.79,0,1876.0,235,88.0,88.0,88.0,1
4354,8107,1484,200,554,3697,8505,0.0,0.0,0.0,0.0,235.16,8505.0,0.0,8505.0,8505.0,0.0,8505.0,8505.0,0.0,8505.0,44,0.0,235.16,0.0,0,0.0,14600,8505.0,8505.0,8505.0,1
61889,25889,51998,233,8899,3212,13,96.0,32.0,32.0,9846153.85,307692.31,4.33,5.77,11.0,1.0,12.0,0.0,0.0,0.0,0.0,8,230769.23,76923.08,0.0,0,40.0,-1,11.0,11.0,11.0,1
52925,10353,8931,205,19604,530,2063,0.0,0.0,0.0,0.0,969.46,2063.0,0.0,2063.0,2063.0,0.0,2063.0,2063.0,0.0,2063.0,40,0.0,969.46,0.0,0,0.0,0,2063.0,2063.0,2063.0,1
62447,25889,60173,233,8899,3248,28,128.0,32.0,32.0,5714285.71,178571.43,7.0,4.32,13.0,3.0,23.0,0.0,0.0,0.0,0.0,8,142857.14,35714.29,0.0,0,38.4,-1,7.0,13.0,3.0,1
56271,16308,8867,205,19604,465,2413,0.0,0.0,0.0,0.0,828.84,2413.0,0.0,2413.0,2413.0,0.0,2413.0,2413.0,0.0,2413.0,40,0.0,828.84,0.0,0,0.0,0,2413.0,2413.0,2413.0,1
37845,49680,1259,200,554,3675,6623,0.0,0.0,0.0,0.0,301.98,6623.0,0.0,6623.0,6623.0,0.0,6623.0,6623.0,0.0,6623.0,44,0.0,301.98,0.0,0,0.0,14600,6623.0,6623.0,6623.0,1
12690,25883,9020,203,52717,2007,119,30.0,1388.0,1388.0,11915966.39,16806.72,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,32,8403.36,8403.36,784.04,0,1403.0,1869,119.0,119.0,119.0,1
12447,25883,56361,203,10101,3315,85,1430.0,20.0,20.0,17058823.53,23529.41,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,8,11764.71,11764.71,814.06,0,735.0,-1,85.0,85.0,85.0,1
47158,9,443,205,51875,2961,119,1448.0,1448.0,1448.0,24336134.45,16806.72,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,32,8403.36,8403.36,0.0,0,2172.0,252,119.0,119.0,119.0,1
13757,25883,60207,233,8899,3273,80,128.0,32.0,32.0,2000000.0,62500.0,20.0,38.68,78.0,0.0,78.0,0.0,0.0,0.0,0.0,8,50000.0,12500.0,0.0,0,38.4,-1,40.0,78.0,2.0,1
12690,25886,52717,200,9020,1802,77,0.0,2776.0,1388.0,36051948.05,25974.03,77.0,0.0,77.0,77.0,0.0,77.0,77.0,0.0,77.0,64,0.0,25974.03,0.0,0,2082.0,1869,77.0,77.0,77.0,1
12699,25886,52932,200,9020,658,74,0.0,253.0,253.0,3418918.92,27027.03,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,32,13513.51,13513.51,146.07,0,253.0,32768,74.0,74.0,74.0,1
12447,25883,56361,203,10101,3337,230,60.0,20.0,20.0,347826.09,17391.3,76.67,4.62,82.0,74.0,148.0,0.0,0.0,0.0,0.0,8,13043.48,4347.83,0.0,0,25.0,-1,76.67,82.0,74.0,1
62451,25889,60177,233,8899,3247,173,96.0,32.0,32.0,739884.39,23121.39,57.67,92.09,164.0,4.0,169.0,0.0,0.0,0.0,0.0,8,17341.04,5780.35,0.0,0,40.0,-1,57.67,164.0,4.0,1
13600,25883,60057,233,8899,3244,273,512.0,32.0,32.0,1992673.99,62271.06,17.06,31.49,129.0,2.0,265.0,0.0,0.0,0.0,0.0,8,58608.06,3663.0,0.0,0,33.88,-1,17.06,129.0,2.0,1
12447,25883,56361,203,10101,3369,217,0.0,144.0,40.0,663594.47,18433.18,72.33,1.53,74.0,71.0,0.0,217.0,72.33,1.53,74.0,32,0.0,18433.18,4.38,0,44.0,-1,72.33,74.0,71.0,1
12447,25883,56361,203,10101,3369,267,0.0,92.0,40.0,344569.29,11235.96,133.5,71.42,184.0,83.0,0.0,267.0,133.5,71.42,184.0,24,0.0,11235.96,9.8,0,37.33,-1,133.5,184.0,83.0,1
12612,25883,9010,203,56229,1053,71,0.0,197.0,197.0,2774647.89,28169.01,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,32,14084.51,14084.51,113.74,0,197.0,1869,0.0,0.0,0.0,1
12721,25886,56255,200,9020,1162,76,0.0,0.0,0.0,0.0,26315.79,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,32,13157.89,13157.89,0.0,0,0.0,32509,76.0,76.0,76.0,1
12446,25883,10000,203,10101,3480,114,1430.0,1430.0,1430.0,25087719.3,17543.86,114.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,8,8771.93,8771.93,0.0,0,2145.0,-1,114.0,114.0,114.0,1
13163,25883,51996,233,8899,3216,29,96.0,32.0,32.0,4413793.1,137931.03,9.67,3.51,13.0,6.0,16.0,0.0,0.0,0.0,0.0,8,103448.28,34482.76,0.0,0,40.0,-1,9.67,13.0,6.0,1
35794,47632,5159,200,554,3624,4450,0.0,0.0,0.0,0.0,449.44,4450.0,0.0,4450.0,4450.0,0.0,4450.0,4450.0,0.0,4450.0,44,0.0,449.44,0.0,0,0.0,14600,4450.0,4450.0,4450.0,1
12704,25886,52964,200,9020,796,81,0.0,1418.0,1388.0,17506172.84,24691.36,81.0,0.0,81.0,81.0,0.0,81.0,81.0,0.0,81.0,64,0.0,24691.36,784.04,0,1403.0,1869,81.0,81.0,81.0,1
62332,25889,60063,233,8011,3495,15,35.0,35.0,35.0,4666666.67,133333.33,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,8,66666.67,66666.67,0.0,0,52.5,-1,15.0,15.0,15.0,1
110,25883,56361,121,10101,3034,117,20.0,20.0,20.0,341880.34,17094.02,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,8,8547.01,8547.01,0.0,0,30.0,-1,117.0,117.0,117.0,1
46547,25886,52051,328,6500,3302,145,37.0,0.0,0.0,255172.41,20689.66,72.5,0.71,73.0,72.0,72.0,0.0,0.0,0.0,0.0,32,13793.1,6896.55,18.5,0,12.33,32726,72.5,73.0,72.0,1
12690,25886,52717,200,9020,1775,76,0.0,2776.0,1388.0,36526315.79,26315.79,76.0,0.0,76.0,76.0,0.0,76.0,76.0,0.0,76.0,64,0.0,26315.79,0.0,0,2082.0,1869,76.0,76.0,76.0,1
12718,25886,56242,200,9020,1089,119,0.0,1418.0,1388.0,11915966.39,16806.72,119.0,0.0,119.0,119.0,0.0,119.0,119.0,0.0,119.0,64,0.0,16806.72,784.04,0,1403.0,1869,119.0,119.0,119.0,1
110,25883,56361,121,10101,2924,113,622.0,1430.0,1430.0,18159292.04,17699.12,113.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,8,8849.56,8849.56,466.5,0,1741.0,-1,113.0,113.0,113.0,1
47156,7,443,205,43238,3214,115,1441.0,1441.0,1441.0,25060869.57,17391.3,115.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,32,8695.65,8695.65,0.0,0,2161.5,252,115.0,115.0,115.0,1
48350,2150,6543,205,19604,467,5412,0.0,0.0,0.0,0.0,369.55,5412.0,0.0,5412.0,5412.0,0.0,5412.0,5412.0,0.0,5412.0,40,0.0,369.55,0.0,0,0.0,0,5412.0,5412.0,5412.0,1
52294,9231,7590,205,19604,524,1316,0.0,0.0,0.0,0.0,1519.76,1316.0,0.0,1316.0,1316.0,0.0,1316.0,1316.0,0.0,1316.0,40,0.0,1519.76,0.0,0,0.0,0,1316.0,1316.0,1316.0,1
47,25886,64556,101,80,2036,85,230.0,0.0,0.0,2705882.35,23529.41,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,32,11764.71,11764.71,132.79,0,115.0,1029,85.0,85.0,85.0,1
47156,7,443,205,43238,3573,165,1441.0,1441.0,1441.0,17466666.67,12121.21,165.0,0.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,32,6060.61,6060.61,0.0,0,2161.5,252,165.0,165.0,165.0,1
62457,25889,60183,233,8899,3252,11,64.0,32.0,32.0,8727272.73,272727.27,5.5,2.12,7.0,4.0,4.0,0.0,0.0,0.0,0.0,8,181818.18,90909.09,0.0,0,42.67,-1,5.5,7.0,4.0,1
12682,25883,9020,203,49784,2634,442,2806.0,1388.0,1388.0,9488687.78,9049.77,147.33,54.85,209.0,104.0,313.0,0.0,0.0,0.0,0.0,32,6787.33,2262.44,607.32,0,1395.5,1869,147.33,209.0,104.0,0
12682,25883,9020,203,49784,2744,425,0.0,0.0,0.0,0.0,7058.82,212.5,194.45,350.0,75.0,0.0,425.0,212.5,194.45,350.0,96,0.0,7058.82,0.0,0,0.0,32686,212.5,350.0,75.0,0
12447,25883,56361,203,10101,3356,117,1430.0,1430.0,1430.0,24444444.44,17094.02,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,8,8547.01,8547.01,0.0,0,2145.0,-1,117.0,117.0,117.0,1
12447,25883,56361,203,10101,3359,152,0.0,104.0,40.0,684210.53,19736.84,76.0,5.66,80.0,72.0,0.0,152.0,76.0,5.66,80.0,24,0.0,19736.84,4.0,0,45.33,-1,76.0,80.0,72.0,1
47156,7,443,205,43238,3575,270,2882.0,1441.0,1441.0,16011111.11,11111.11,135.0,11.31,143.0,127.0,143.0,0.0,0.0,0.0,0.0,32,7407.41,3703.7,0.0,0,1921.33,252,135.0,143.0,127.0,1
13672,25883,60122,233,8899,3256,30,160.0,32.0,32.0,6400000.0,200000.0,6.0,2.35,9.0,4.0,25.0,0.0,0.0,0.0,0.0,8,166666.67,33333.33,0.0,0,37.33,-1,6.0,9.0,4.0,1
12682,25883,9020,203,49784,2771,129,30.0,1388.0,1388.0,10992248.06,15503.88,129.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,32,7751.94,7751.94,784.04,0,1403.0,1869,129.0,129.0,129.0,0
47158,9,443,205,51875,2924,83,576.0,1448.0,1448.0,24385542.17,24096.39,83.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,32,12048.19,12048.19,503.45,0,1736.0,252,83.0,83.0,83.0,1
60010,23025,4419,205,19604,567,1365,0.0,0.0,0.0,0.0,1465.2,1365.0,0.0,1365.0,1365.0,0.0,1365.0,1365.0,0.0,1365.0,40,0.0,1465.2,0.0,0,0.0,0,1365.0,1365.0,1365.0,1
12671,25886,10149,200,9020,824,149,0.0,0.0,0.0,0.0,20134.23,74.5,0.71,75.0,74.0,74.0,0.0,0.0,0.0,0.0,32,13422.82,6711.41,0.0,0,0.0,32594,74.5,75.0,74.0,1
61884,25889,51993,233,8899,3201,19,32.0,32.0,32.0,3368421.05,105263.16,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,8,52631.58,52631.58,0.0,0,48.0,-1,19.0,19.0,19.0,1
12690,25886,52717,200,9020,1983,138,0.0,2776.0,1388.0,20115942.03,14492.75,138.0,0.0,138.0,138.0,0.0,138.0,138.0,0.0,138.0,64,0.0,14492.75,0.0,0,2082.0,1869,138.0,138.0,138.0,1
12690,25886,52717,200,9020,1904,119,0.0,1418.0,1388.0,11915966.39,16806.72,119.0,0.0,119.0,119.0,0.0,119.0,119.0,0.0,119.0,64,0.0,16806.72,784.04,0,1403.0,1869,119.0,119.0,119.0,1
12144,25883,39310,69,7760,1198,123,1048.0,1400.0,1400.0,19902439.02,16260.16,123.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,20,8130.08,8130.08,203.23,0,1924.0,1750,123.0,123.0,123.0,1
62363,25889,60089,233,8899,3232,29,160.0,32.0,32.0,6620689.66,206896.55,5.8,0.45,6.0,5.0,23.0,0.0,0.0,0.0,0.0,8,172413.79,34482.76,0.0,0,37.33,-1,5.8,6.0,5.0,1
61890,25889,51999,233,8899,3200,10,32.0,32.0,32.0,6400000.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,8,100000.0,100000.0,0.0,0,48.0,-1,10.0,10.0,10.0,1
13158,25883,51991,233,8899,3216,221,128.0,32.0,32.0,723981.9,22624.43,55.25,97.22,201.0,4.0,210.0,0.0,0.0,0.0,0.0,8,18099.55,4524.89,0.0,0,38.4,-1,55.25,201.0,4.0,1
18703,30566,4402,200,554,3674,7421,0.0,0.0,0.0,0.0,673.76,1855.25,1688.67,3954.0,414.0,4368.0,7421.0,7421.0,0.0,7421.0,44,404.26,269.51,0.0,0,0.0,14600,3222.0,3954.0,2490.0,1
12690,25886,52717,200,9020,1964,72,0.0,0.0,0.0,0.0,27777.78,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,32,13888.89,13888.89,0.0,0,0.0,32426,72.0,72.0,72.0,1
3282,5662,4912,200,554,3698,4692,0.0,0.0,0.0,0.0,426.26,4692.0,0.0,4692.0,4692.0,0.0,4692.0,4692.0,0.0,4692.0,44,0.0,426.26,0.0,0,0.0,14600,4692.0,4692.0,4692.0,1
12690,25883,9020,203,52717,1940,72,0.0,0.0,0.0,0.0,27777.78,72.0,0.0,72.0,72.0,0.0,72.0,72.0,0.0,72.0,64,0.0,27777.78,0.0,0,0.0,32686,72.0,72.0,72.0,1
12714,25883,9020,203,56196,930,75,0.0,0.0,0.0,0.0,26666.67,75.0,0.0,75.0,75.0,0.0,75.0,75.0,0.0,75.0,64,0.0,26666.67,0.0,0,0.0,32505,75.0,75.0,75.0,1
12716,25886,56204,200,9020,973,148,0.0,0.0,0.0,0.0,20270.27,74.0,1.41,75.0,73.0,73.0,0.0,0.0,0.0,0.0,32,13513.51,6756.76,0.0,0,0.0,32679,74.0,75.0,73.0,1
12447,25883,56361,203,10101,3335,78,454.0,1430.0,1430.0,24153846.15,25641.03,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,8,12820.51,12820.51,563.49,0,1657.0,-1,78.0,78.0,78.0,1
12690,25886,52717,200,9020,1801,127,0.0,1418.0,1388.0,11165354.33,15748.03,127.0,0.0,127.0,127.0,0.0,127.0,127.0,0.0,127.0,64,0.0,15748.03,784.04,0,1403.0,1869,127.0,127.0,127.0,1
612,25881,39547,317,1900,3340,219,1306.0,452.0,452.0,8027397.26,18264.84,73.0,2.0,75.0,71.0,144.0,0.0,0.0,0.0,0.0,8,13698.63,4566.21,9.17,0,552.5,-1,73.0,75.0,71.0,1
12698,25886,52930,200,9020,656,71,0.0,2776.0,1388.0,39098591.55,28169.01,71.0,0.0,71.0,71.0,0.0,71.0,71.0,0.0,71.0,64,0.0,28169.01,0.0,0,2082.0,1869,71.0,71.0,71.0,1
62336,25889,60065,233,8011,3431,11,35.0,35.0,35.0,6363636.36,181818.18,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,8,90909.09,90909.09,0.0,0,52.5,-1,11.0,11.0,11.0,1
62337,25889,60065,233,8899,3226,6,32.0,32.0,32.0,10666666.67,333333.33,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8,166666.67,166666.67,0.0,0,48.0,-1,6.0,6.0,6.0,1
12446,25883,10000,203,10101,3470,266,1430.0,1430.0,1430.0,10751879.7,7518.8,266.0,0.0,266.0,266.0,0.0,0.0,0.0,0.0,0.0,8,3759.4,3759.4,0.0,0,2145.0,-1,266.0,266.0,266.0,1
12446,25883,10000,203,10101,3482,241,2860.0,1430.0,1430.0,17800829.88,12448.13,120.5,7.78,126.0,115.0,126.0,0.0,0.0,0.0,0.0,8,8298.76,4149.38,0.0,0,1906.67,-1,120.5,126.0,115.0,1
12708,25886,53190,200,9020,3835,80,0.0,1418.0,1388.0,17725000.0,25000.0,80.0,0.0,80.0,80.0,0.0,80.0,80.0,0.0,80.0,64,0.0,25000.0,784.04,0,1403.0,1869,80.0,80.0,80.0,1
12721,25886,56255,200,9020,1148,150,0.0,0.0,0.0,0.0,20000.0,75.0,1.41,76.0,74.0,74.0,0.0,0.0,0.0,0.0,32,13333.33,6666.67,0.0,0,0.0,32679,75.0,76.0,74.0,1
13612,25883,60065,233,8011,3482,1,35.0,35.0,35.0,70000000.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,1000000.0,1000000.0,0.0,0,52.5,-1,0.0,0.0,0.0,1
47158,9,443,205,51875,2948,118,744.0,1448.0,1448.0,18576271.19,16949.15,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,32,8474.58,8474.58,406.45,0,1820.0,252,118.0,118.0,118.0,1
12700,25883,9020,203,52942,718,122,30.0,1388.0,1388.0,11622950.82,16393.44,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,32,8196.72,8196.72,784.04,0,1403.0,1869,122.0,122.0,122.0,1
610,25881,0,298,0,3563,190,0.0,0.0,0.0,0.0,10526.32,190.0,0.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0,5263.16,5263.16,0.0,0,0.0,-1,190.0,190.0,190.0,1
12701,25886,52947,200,9020,747,77,0.0,1418.0,1388.0,18415584.42,25974.03,77.0,0.0,77.0,77.0,0.0,77.0,77.0,0.0,77.0,64,0.0,25974.03,784.04,0,1403.0,1869,77.0,77.0,77.0,1
62307,25889,60040,233,8899,3221,28,160.0,32.0,32.0,6857142.86,214285.71,5.6,4.16,13.0,3.0,15.0,0.0,0.0,0.0,0.0,8,178571.43,35714.29,0.0,0,37.33,-1,5.6,13.0,3.0,1
12446,25883,10000,203,10101,3499,123,510.0,1430.0,1430.0,15772357.72,16260.16,123.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,8,8130.08,8130.08,531.16,0,1685.0,-1,123.0,123.0,123.0,1
323,25889,51902,188,443,67,119,0.0,2896.0,1448.0,24336134.45,16806.72,119.0,0.0,119.0,119.0,0.0,119.0,119.0,0.0,119.0,64,0.0,16806.72,0.0,0,2172.0,37,119.0,119.0,119.0,1
